code,name,market,主力控盘日期,控盘程度,main_cost_value,yesterday,open,volumn,turn_volumn,high,low,lastest_value,type,ratio
002210,飞马国际,002210.sz,2015-04-09,强烈控盘,18.72,27.78,27.81,61034,17209,28.88,27.79,28.79,2,0.538
002211,宏达新材,002211.sz,2014-12-09,高度控盘,8.53,0,0,0,0,0,0,0,0,-1
002212,南洋股份,002212.sz,2015-04-09,强烈控盘,9.67,9.83,9.82,195952,19583,10.20,9.60,10.01,2,0.035
002213,特 尔 佳,002213.sz,2015-03-24,强烈控盘,12.13,0,0,0,0,0,0,0,0,-1
002214,大立科技,002214.sz,2015-04-09,强烈控盘,27.47,29.70,29.60,99457,30044,30.98,29.30,30.68,2,0.117
002215,诺 普 信,002215.sz,2015-04-09,强烈控盘,13.25,18.33,18.32,76025,14111,18.83,18.30,18.75,2,0.415
002216,三全食品,002216.sz,2015-04-09,强烈控盘,23.92,30.00,29.90,45107,13917,32.48,29.78,31.80,2,0.329
002218,拓日新能,002218.sz,2015-04-09,强烈控盘,11.53,12.94,12.89,135234,17805,13.34,12.72,13.20,2,0.145
002219,恒康医疗,002219.sz,2015-04-09,强烈控盘,26.06,36.35,36.35,137482,52387,39.19,36.10,38.80,2,0.489
002220,天宝股份,002220.sz,2015-04-09,强烈控盘,9.92,14.17,14.00,137658,19873,14.85,13.79,14.79,2,0.491
002221,东华能源,002221.sz,2015-04-09,强烈控盘,19.01,34.65,34.65,49955,17079,35.06,33.50,34.68,2,0.824
002222,福晶科技,002222.sz,2015-04-09,强烈控盘,12.46,13.84,13.70,116929,16318,14.14,13.70,13.96,2,0.12
002223,鱼跃医疗,002223.sz,2015-04-09,强烈控盘,31.76,43.30,44.05,242135,112268,47.63,43.20,47.63,2,0.5
002224,三 力 士,002224.sz,2015-04-09,强烈控盘,11.32,15.66,15.60,168776,26042,15.77,15.20,15.61,2,0.379
002225,濮耐股份,002225.sz,2015-03-27,强烈控盘,8,0,0,0,0,0,0,0,0,-1
002226,江南化工,002226.sz,2015-04-09,强烈控盘,15.62,21.18,21.19,235367,51740,23.15,21.18,22.78,2,0.458
002227,奥 特 迅,002227.sz,2015-04-09,强烈控盘,28.97,38.94,38.80,99342,39883,41.40,38.16,40.09,2,0.384
002228,合兴包装,002228.sz,2015-04-09,强烈控盘,13.75,19.45,19.29,77289,15771,21.40,19.20,20.88,2,0.519
002229,鸿博股份,002229.sz,2015-04-09,强烈控盘,29.31,33.00,33.00,114883,37831,33.37,32.13,33.08,2,0.129
002230,科大讯飞,002230.sz,2015-04-09,强烈控盘,47.42,58.53,58.30,402015,246010,63.60,57.80,62.66,2,0.321
002231,奥维通信,002231.sz,2015-03-23,强烈控盘,11.61,0,0,0,0,0,0,0,0,-1
002232,启明信息,002232.sz,2015-04-09,强烈控盘,15.52,17.71,17.49,117012,21011,18.16,17.25,17.90,2,0.153
002233,塔牌集团,002233.sz,2015-04-09,强烈控盘,11.07,11.75,11.69,164399,19392,11.90,11.50,11.85,2,0.07
002235,安妮股份,002235.sz,2015-04-09,强烈控盘,23.6,26.21,26.20,84220,22643,27.55,25.60,26.71,2,0.132
002236,大华股份,002236.sz,2015-04-09,强烈控盘,33.32,39.96,39.00,301953,121332,40.99,38.70,40.46,2,0.214
002237,恒邦股份,002237.sz,2015-04-09,强烈控盘,22.59,30.30,30.00,348492,110067,33.33,29.35,33.33,2,0.475
002238,天威视讯,002238.sz,2015-04-09,强烈控盘,19.69,23.80,23.80,57051,13881,24.66,23.52,24.30,2,0.234
002239,金 飞 达,002239.sz,2015-04-01,强烈控盘,6.1,0,0,0,0,0,0,0,0,-1
002240,威华股份,002240.sz,2015-04-09,高度控盘,18.3,18.68,18.65,312724,59746,19.56,18.45,19.22,2,0.05
002241,歌尔声学,002241.sz,2015-04-09,强烈控盘,30.34,34.43,34.43,408792,140170,34.70,33.98,34.09,2,0.124
002242,九阳股份,002242.sz,2015-04-09,强烈控盘,12.63,15.87,15.65,93113,14886,16.20,15.52,16.09,2,0.274
002243,通产丽星,002243.sz,2015-04-09,强烈控盘,9.23,10.39,10.37,83685,8862,10.70,10.27,10.64,2,0.153
002244,滨江集团,002244.sz,2015-04-09,强烈控盘,9.83,13.73,14.00,204399,27911,14.00,13.44,13.56,2,0.379
002245,澳洋顺昌,002245.sz,2015-04-09,强烈控盘,10.59,12.49,12.60,1178370,144360,12.83,11.95,12.14,2,0.146
002246,北化股份,002246.sz,2015-04-09,强烈控盘,11.53,13.94,13.79,88343,12436,14.27,13.60,14.10,2,0.223
002247,帝龙新材,002247.sz,2015-04-09,强烈控盘,13.27,17.50,17.50,47591,8458,17.97,17.31,17.89,2,0.348
002249,大洋电机,002249.sz,2015-03-19,强烈控盘,7.43,0,0,0,0,0,0,0,0,-1
002250,联化科技,002250.sz,2015-04-09,强烈控盘,18.65,20.33,20.00,310430,63241,21.05,19.82,20.88,2,0.12
002251,步 步 高,002251.sz,2015-04-09,强烈控盘,19.79,25.02,24.78,140242,35578,25.84,24.39,25.40,2,0.283
002252,上海莱士,002252.sz,2015-04-09,强烈控盘,27.94,57.50,57.23,78896,45375,58.98,56.61,58.68,2,1.1
002253,川大智胜,002253.sz,2015-04-09,强烈控盘,35.96,41.51,40.98,51235,21643,43.20,40.60,42.40,2,0.179
002254,泰和新材,002254.sz,2015-04-09,强烈控盘,13.44,15.93,15.90,245743,41546,17.52,15.65,17.17,2,0.278
002255,海陆重工,002255.sz,2015-03-03,中度控盘,14.35,0,0,0,0,0,0,0,0,-1
002256,彩虹精化,002256.sz,2015-04-09,强烈控盘,21,26.07,25.88,192429,51313,27.35,25.68,26.36,2,0.255
002258,利尔化学,002258.sz,2015-04-09,强烈控盘,17.44,22.15,21.81,46639,10339,22.50,21.76,22.24,2,0.275
002259,升达林业,002259.sz,2015-04-09,强烈控盘,7.21,8.80,8.80,421442,36923,9.00,8.58,8.80,2,0.221
002260,伊 立 浦,002260.sz,2015-04-09,强烈控盘,25.78,33.99,33.45,172230,58501,34.71,32.97,34.10,2,0.323
002261,拓维信息,002261.sz,2015-01-09,微弱控盘,20.14,0,0,0,0,0,0,0,0,-1
002262,恩华药业,002262.sz,2015-04-09,强烈控盘,21.36,27.02,27.00,54805,14852,27.40,26.68,27.23,2,0.275
002263,大 东 南,002263.sz,2015-04-09,强烈控盘,8.24,9.55,9.53,261736,25239,9.86,9.41,9.64,2,0.17
002264,新 华 都,002264.sz,2015-03-10,高度控盘,8.31,0,0,0,0,0,0,0,0,-1
002265,西仪股份,002265.sz,2015-04-09,强烈控盘,13.05,14.41,14.30,38328,5635,14.92,14.17,14.66,2,0.123
002266,浙富控股,002266.sz,2015-04-09,强烈控盘,11.39,12.79,12.73,949678,125604,13.66,12.58,13.29,2,0.167
002267,陕天然气,002267.sz,2015-04-09,强烈控盘,12.07,14.79,14.70,79199,11755,14.96,14.57,14.94,2,0.238
002268,卫 士 通,002268.sz,2015-04-09,强烈控盘,84.95,118.40,121.00,56278,68875,124.50,118.41,122.79,2,0.445
002269,美邦服饰,002269.sz,2015-04-09,强烈控盘,16.16,25.85,25.00,1117273,288368,28.35,24.43,26.44,2,0.636
002270,法因数控,002270.sz,2015-04-09,强烈控盘,20.02,19.23,19.20,77708,15108,19.69,18.81,19.58,2,-0.022
002271,东方雨虹,002271.sz,2015-04-09,强烈控盘,36.89,44.70,44.20,39636,17689,45.25,44.20,44.95,2,0.218
002272,川润股份,002272.sz,2015-04-09,强烈控盘,9.46,9.78,9.78,148527,14653,10.04,9.60,9.95,2,0.052
002273,水晶光电,002273.sz,2015-04-09,强烈控盘,24.13,26.30,26.38,166623,46181,28.60,26.38,27.70,2,0.148
002274,华昌化工,002274.sz,2015-04-09,强烈控盘,8.6,11.30,11.34,234205,27640,12.27,11.30,11.83,2,0.376
002275,桂林三金,002275.sz,2015-04-09,强烈控盘,18.34,22.86,22.75,55127,12808,23.49,22.60,23.35,2,0.273
002276,万马股份,002276.sz,2015-04-09,强烈控盘,11.64,14.00,14.05,362687,51484,14.44,13.80,14.15,2,0.216
002277,友阿股份,002277.sz,2015-04-09,强烈控盘,17.75,20.10,19.97,466898,91854,19.98,19.33,19.71,2,0.11
002278,神开股份,002278.sz,2015-04-09,强烈控盘,13.22,14.41,14.32,118853,17606,15.12,14.32,15.03,2,0.137
002279,久其软件,002279.sz,2015-02-06,高度控盘,32.86,0,0,0,0,0,0,0,0,-1
002280,联络互动,002280.sz,2015-04-09,强烈控盘,21.84,68.59,71.00,200592,145873,75.45,68.62,75.45,2,2.455
002281,光迅科技,002281.sz,2015-04-09,强烈控盘,42.8,46.69,46.60,28002,13181,47.53,46.08,47.50,2,0.11
002282,博深工具,002282.sz,2015-04-09,强烈控盘,19.34,17.87,17.45,111916,20124,18.48,17.10,18.04,2,-0.067
002283,天润曲轴,002283.sz,2015-04-09,强烈控盘,11.27,15.12,15.10,228493,34707,15.49,14.65,15.08,2,0.338
002284,亚太股份,002284.sz,2015-04-09,强烈控盘,18.67,25.20,24.80,69583,18306,27.12,24.65,27.05,2,0.449
002285,世联行,002285.sz,2015-04-09,强烈控盘,24.38,35.58,35.49,172352,62438,37.13,35.02,36.68,2,0.505
002286,保龄宝,002286.sz,2015-04-09,强烈控盘,10.18,10.95,10.90,199300,22621,11.64,10.84,11.50,2,0.13
002287,奇正藏药,002287.sz,2015-04-09,强烈控盘,22.28,30.88,30.97,53706,17457,33.97,30.30,33.97,2,0.525
002288,超华科技,002288.sz,2015-04-09,强烈控盘,13.31,16.52,16.85,229962,37970,17.35,16.08,17.25,2,0.296
002289,宇顺电子,002289.sz,2015-04-09,强烈控盘,21.93,23.50,23.43,74339,18695,25.85,23.22,25.85,2,0.179
002290,禾盛新材,002290.sz,2015-03-20,强烈控盘,13.88,0,0,0,0,0,0,0,0,-1
002291,星期六,002291.sz,2015-04-09,强烈控盘,8.77,10.94,10.94,98243,11148,11.75,10.82,11.45,2,0.306
002292,奥飞动漫,002292.sz,2015-04-09,强烈控盘,40.19,43.65,43.49,74426,33315,45.18,43.06,44.98,2,0.119
002293,罗莱家纺,002293.sz,2015-04-09,强烈控盘,27.38,38.38,38.10,23419,9078,39.39,37.89,38.78,2,0.416
002294,信立泰,002294.sz,2015-04-09,强烈控盘,40.1,45.20,45.18,114794,52261,46.57,44.99,46.42,2,0.158
002295,精艺股份,002295.sz,2015-04-09,强烈控盘,11.49,14.30,14.30,100640,15129,15.66,14.02,15.60,2,0.358
002296,辉煌科技,002296.sz,2015-04-09,强烈控盘,20.16,20.44,20.35,138698,28620,20.84,20.01,20.65,2,0.024
002297,博云新材,002297.sz,2015-04-09,强烈控盘,17.08,19.31,19.02,277076,54033,19.77,19.02,19.50,2,0.142
002299,圣农发展,002299.sz,2015-04-09,强烈控盘,14.13,17.30,17.04,195103,33885,17.85,16.90,17.44,2,0.234
002300,太阳电缆,002300.sz,2015-04-09,强烈控盘,9.01,11.57,11.49,132291,15557,11.99,11.32,11.93,2,0.324
002301,齐心集团,002301.sz,2015-03-18,强烈控盘,11.17,0,0,0,0,0,0,0,0,-1
002302,西部建设,002302.sz,2015-04-09,强烈控盘,19.39,23.46,23.00,140296,32548,23.60,22.43,23.31,2,0.202
002303,美盈森,002303.sz,2015-04-09,强烈控盘,21.32,28.00,28.20,107403,31016,29.37,28.00,29.14,2,0.367
002304,洋河股份,002304.sz,2015-04-09,高度控盘,62.41,86.01,85.92,46541,40524,88.50,84.87,88.10,2,0.412
002305,南国置业,002305.sz,2015-04-09,强烈控盘,7.65,9.62,9.51,242192,24455,10.58,9.36,10.58,2,0.383
002306,中科云网,002306.sz,2015-04-09,高度控盘,8.31,8.51,8.41,891910,76118,8.66,8.30,8.51,2,0.024
002307,北新路桥,002307.sz,2015-04-09,强烈控盘,16.2,17.34,17.08,215191,37376,17.60,16.95,17.47,2,0.078
002309,中利科技,002309.sz,2015-04-09,强烈控盘,24.31,27.41,27.45,225427,63847,28.80,27.42,28.50,2,0.172
002310,东方园林,002310.sz,2015-04-09,强烈控盘,23.62,28.68,28.16,336668,96248,29.19,27.71,28.58,2,0.21
002311,海大集团,002311.sz,2015-04-09,强烈控盘,13.3,19.26,19.15,107567,20865,19.67,19.00,19.42,2,0.46
002313,日海通讯,002313.sz,2015-04-09,强烈控盘,16.96,17.77,17.59,202575,37712,19.15,17.50,18.98,2,0.119
002314,雅致股份,002314.sz,2015-04-09,强烈控盘,6.6,7.83,7.71,225386,18246,8.31,7.68,8.27,2,0.253
002315,焦点科技,002315.sz,2015-04-09,强烈控盘,80.13,100.01,98.10,26791,26986,102.93,97.53,100.32,2,0.252
002316,键桥通讯,002316.sz,2015-02-16,高度控盘,10.68,0,0,0,0,0,0,0,0,-1
002317,众生药业,002317.sz,2015-04-09,高度控盘,23.27,28.06,27.80,180448,51275,28.66,27.56,28.50,2,0.225
002318,久立特材,002318.sz,2015-04-09,强烈控盘,39.7,44.74,44.74,78242,35407,46.38,44.07,46.02,2,0.159
002319,乐通股份,002319.sz,2015-01-16,微弱控盘,11.08,0,0,0,0,0,0,0,0,-1
002320,海峡股份,002320.sz,2015-04-09,强烈控盘,13.48,15.46,15.31,98235,15391,15.95,15.02,15.88,2,0.178
002321,华英农业,002321.sz,2015-04-09,强烈控盘,9.85,11.00,10.78,276860,30851,11.30,10.75,11.15,2,0.132
002322,理工监测,002322.sz,2015-04-09,强烈控盘,18.02,22.55,22.45,80478,18411,23.60,22.38,22.92,2,0.272
002324,普利特,002324.sz,2015-04-09,强烈控盘,26.03,33.02,32.66,41921,14125,34.86,32.66,34.80,2,0.337
002325,洪涛股份,002325.sz,2015-04-09,强烈控盘,19.07,19.88,19.95,346469,69752,20.49,19.50,20.40,2,0.07
002326,永太科技,002326.sz,2015-04-09,强烈控盘,43.2,55.81,54.39,149425,89231,61.39,54.00,61.39,2,0.421
002327,富安娜,002327.sz,2015-04-09,强烈控盘,17.33,23.79,23.72,137696,31941,23.72,22.72,23.19,2,0.338
002328,新朋股份,002328.sz,2015-04-09,强烈控盘,10.97,14.10,13.60,281680,39010,14.23,13.01,13.86,2,0.263
002329,皇氏集团,002329.sz,2015-04-09,强烈控盘,29.22,33.20,32.97,38150,12515,33.27,32.35,32.87,2,0.125
002330,得利斯,002330.sz,2015-04-09,强烈控盘,8.03,9.60,9.49,134900,13502,10.56,9.31,10.50,2,0.308
002331,皖通科技,002331.sz,2015-04-09,强烈控盘,17.85,18.63,18.31,191475,35947,19.13,18.20,18.90,2,0.059
002332,仙琚制药,002332.sz,2015-04-09,强烈控盘,13.41,16.96,16.75,184838,32041,17.69,16.43,17.49,2,0.304
002333,罗普斯金,002333.sz,2015-04-09,强烈控盘,13.44,15.38,15.37,93824,14422,15.60,15.20,15.50,2,0.153
002334,英威腾,002334.sz,2015-04-09,强烈控盘,21.56,26.58,26.50,101695,27460,27.40,26.10,27.25,2,0.264
002336,人人乐,002336.sz,2015-04-09,强烈控盘,12.18,15.80,15.60,119113,19681,17.17,15.55,16.60,2,0.363
002337,赛象科技,002337.sz,2015-04-09,强烈控盘,20.96,22.61,21.85,783232,172252,23.19,21.32,22.10,2,0.054
002338,奥普光电,002338.sz,2015-04-09,强烈控盘,48.05,56.11,55.50,18262,10385,57.53,55.03,56.88,2,0.184
002339,积成电子,002339.sz,2015-04-09,强烈控盘,20.92,24.49,24.20,267887,67556,25.98,23.31,25.80,2,0.233
002340,格林美,002340.sz,2015-04-09,强烈控盘,17.09,18.95,18.88,223709,42672,19.24,18.61,19.09,2,0.117
002341,新纶科技,002341.sz,2015-04-09,强烈控盘,20.69,22.90,22.79,175133,40063,23.20,22.30,22.89,2,0.106
002342,巨力索具,002342.sz,2015-04-09,强烈控盘,7.64,8.32,8.27,455761,38690,8.66,8.21,8.55,2,0.119
002343,禾欣股份,002343.sz,2015-04-09,强烈控盘,16.08,23.20,23.18,93124,22721,25.50,22.86,25.00,2,0.555
002344,海宁皮城,002344.sz,2015-04-07,强烈控盘,18.62,0,0,0,0,0,0,0,0,-1
002345,潮宏基,002345.sz,2015-04-09,强烈控盘,10.88,14.50,14.21,350761,52275,15.95,14.21,15.65,2,0.438
002346,柘中股份,002346.sz,2015-04-08,强烈控盘,14.68,0,0,0,0,0,0,0,0,-1
002347,泰尔重工,002347.sz,2015-04-09,强烈控盘,14.34,17.44,17.45,98396,17570,18.20,17.11,18.18,2,0.268
002348,高乐股份,002348.sz,2015-04-09,强烈控盘,11.37,13.87,13.90,233810,34381,15.08,13.90,14.87,2,0.308
002349,精华制药,002349.sz,2015-02-17,强烈控盘,22.63,0,0,0,0,0,0,0,0,-1
002350,北京科锐,002350.sz,2015-03-05,强烈控盘,13.36,0,0,0,0,0,0,0,0,-1
002352,鼎泰新材,002352.sz,2015-04-09,强烈控盘,27.86,32.03,32.00,29304,10069,35.23,31.42,35.23,2,0.265
002353,杰瑞股份,002353.sz,2015-04-09,高度控盘,37.67,38.18,38.15,226199,87281,38.93,37.65,38.76,2,0.029
002354,天神娱乐,002354.sz,2015-04-09,强烈控盘,73.36,96.39,98.00,29012,29426,104.40,96.58,100.00,2,0.363
002355,兴民钢圈,002355.sz,2015-04-09,强烈控盘,7.78,8.79,8.69,125251,11208,9.11,8.69,9.11,2,0.171
002356,浩宁达,002356.sz,2015-04-09,强烈控盘,55.94,90.55,88.00,52955,51358,99.61,87.89,99.61,2,0.781
002357,富临运业,002357.sz,2015-03-27,强烈控盘,15,0,0,0,0,0,0,0,0,-1
002358,森源电气,002358.sz,2015-03-24,强烈控盘,37.56,0,0,0,0,0,0,0,0,-1
002359,齐星铁塔,002359.sz,2014-11-13,微弱控盘,6.93,0,0,0,0,0,0,0,0,-1
002360,同德化工,002360.sz,2015-04-09,强烈控盘,9.39,10.38,10.35,124418,13277,10.90,10.22,10.79,2,0.149
002361,神剑股份,002361.sz,2014-12-31,微弱控盘,8.78,0,0,0,0,0,0,0,0,-1
002362,汉王科技,002362.sz,2015-04-09,强烈控盘,30.13,31.23,30.90,95309,30345,32.33,30.56,32.04,2,0.063
002363,隆基机械,002363.sz,2015-04-09,强烈控盘,26.09,29.81,29.61,170742,51477,30.55,29.31,30.36,2,0.164
002364,中恒电气,002364.sz,2015-03-24,强烈控盘,29.79,0,0,0,0,0,0,0,0,-1
002365,永安药业,002365.sz,2015-04-09,强烈控盘,15.83,17.60,17.69,76615,13900,18.55,17.60,18.50,2,0.169
002366,丹甫股份,002366.sz,2015-04-09,强烈控盘,44.34,49.08,49.05,40535,20758,52.28,48.05,52.10,2,0.175
002367,康力电梯,002367.sz,2015-04-09,强烈控盘,14.94,16.38,16.18,156227,25893,16.82,16.18,16.57,2,0.109
002368,太极股份,002368.sz,2015-04-09,强烈控盘,56.42,66.78,66.30,54302,36724,68.95,65.11,68.28,2,0.21
002369,卓翼科技,002369.sz,2015-04-09,强烈控盘,13.68,13.88,13.77,252649,35488,14.33,13.60,14.26,2,0.042
002370,亚太药业,002370.sz,2015-04-09,强烈控盘,19.12,21.61,21.61,39949,8789,22.48,21.55,22.17,2,0.16
002371,七星电子,002371.sz,2015-04-09,强烈控盘,25.81,30.85,30.90,46812,14676,31.78,30.54,31.53,2,0.222
002372,伟星新材,002372.sz,2015-04-09,强烈控盘,15.67,20.49,20.49,63430,13408,21.47,20.21,21.35,2,0.362
002373,千方科技,002373.sz,2015-04-09,强烈控盘,40.97,55.29,55.20,57845,32899,59.85,53.09,57.80,2,0.411
002374,丽鹏股份,002374.sz,2015-04-09,强烈控盘,15.12,18.97,18.35,93882,17863,19.58,18.15,19.00,2,0.257
002375,亚厦股份,002375.sz,2015-04-09,强烈控盘,24.62,32.05,32.21,267960,91954,35.26,32.21,35.13,2,0.427
002376,新北洋,002376.sz,2015-03-02,强烈控盘,12.81,0,0,0,0,0,0,0,0,-1
002377,国创高新,002377.sz,2015-04-09,强烈控盘,8.4,9.01,9.00,103443,9395,9.15,8.87,9.12,2,0.086
002378,章源钨业,002378.sz,2015-04-09,强烈控盘,22.79,25.46,25.48,55271,14487,27.30,25.45,26.92,2,0.181
002379,鲁丰环保,002379.sz,2015-04-09,强烈控盘,5.37,5.68,5.67,456956,26387,5.86,5.57,5.82,2,0.084
002380,科远股份,002380.sz,2015-04-09,强烈控盘,39.68,41.68,41.45,22373,9467,43.25,41.02,42.45,2,0.07
002381,双箭股份,002381.sz,2015-04-09,强烈控盘,17.69,19.82,19.81,100346,20712,21.06,19.70,20.73,2,0.172
002382,蓝帆医疗,002382.sz,2015-04-09,强烈控盘,22.09,26.89,26.78,107794,29305,27.72,26.07,27.29,2,0.235
002383,合众思壮,002383.sz,2015-04-09,强烈控盘,37.66,38.55,38.35,73253,29138,40.50,37.78,39.80,2,0.057
002384,东山精密,002384.sz,2015-04-09,强烈控盘,13.6,17.03,16.97,181238,31245,17.56,16.60,17.10,2,0.257
002385,大北农,002385.sz,2015-04-09,强烈控盘,22.27,23.83,24.35,496911,122393,25.20,23.87,25.05,2,0.125
002386,天原集团,002386.sz,2015-04-09,强烈控盘,10.09,11.50,11.51,224777,27272,12.50,11.42,12.35,2,0.224
002387,黑牛食品,002387.sz,2015-04-09,强烈控盘,19.31,19.96,19.89,92416,18645,20.40,19.68,20.30,2,0.051
002388,新亚制程,002388.sz,2015-04-09,强烈控盘,18.79,21.00,20.87,64670,13701,21.98,20.49,21.75,2,0.158
002389,南洋科技,002389.sz,2015-04-09,强烈控盘,14.79,18.35,18.30,253451,47621,19.60,18.00,18.53,2,0.253
002390,信邦制药,002390.sz,2015-02-13,高度控盘,22.79,0,0,0,0,0,0,0,0,-1
002391,长青股份,002391.sz,2015-04-09,强烈控盘,19.3,19.81,19.76,100407,19946,20.09,19.52,19.96,2,0.034
002392,北京利尔,002392.sz,2015-04-09,强烈控盘,16.44,18.51,18.37,203748,38485,19.13,18.10,18.98,2,0.155
002393,力生制药,002393.sz,2015-04-09,强烈控盘,35.61,40.27,40.30,42256,17208,41.00,40.00,40.98,2,0.151
002394,联发股份,002394.sz,2015-04-09,强烈控盘,15.49,19.01,18.95,105668,20280,19.75,18.51,19.39,2,0.252
002395,双象股份,002395.sz,2015-04-09,强烈控盘,14.69,16.82,17.18,86727,15170,18.00,16.94,17.61,2,0.199
002396,星网锐捷,002396.sz,2015-04-09,强烈控盘,35.77,46.90,46.40,103860,50080,49.50,45.62,49.02,2,0.37
002397,梦洁家纺,002397.sz,2015-04-09,强烈控盘,12.72,15.10,14.98,59800,9409,16.06,14.85,15.94,2,0.253
002398,建研集团,002398.sz,2015-04-09,强烈控盘,19.97,22.90,22.80,119665,28412,24.41,22.30,24.16,2,0.21
002399,海普瑞,002399.sz,2015-04-09,强烈控盘,26.22,34.72,34.58,74022,26196,35.96,34.30,35.94,2,0.371
002400,省广股份,002400.sz,2015-04-09,强烈控盘,31.14,38.21,37.78,188252,73388,40.52,36.77,40.38,2,0.297
002401,中海科技,002401.sz,2015-04-09,强烈控盘,21.62,22.80,22.58,77709,18045,23.54,22.47,23.20,2,0.073
002402,和而泰,002402.sz,2015-04-09,强烈控盘,29.03,35.41,35.50,52113,19253,37.50,35.25,37.17,2,0.28
002403,爱仕达,002403.sz,2015-04-09,强烈控盘,15.34,18.57,18.48,58903,11213,19.30,18.46,19.27,2,0.256
002404,嘉欣丝绸,002404.sz,2015-04-09,强烈控盘,19.87,22.47,22.12,105261,24266,23.47,22.08,23.14,2,0.165
002405,四维图新,002405.sz,2015-04-09,强烈控盘,32.95,37.92,37.30,273997,102852,38.39,36.53,37.85,2,0.149
002406,远东传动,002406.sz,2015-04-09,强烈控盘,13.4,15.75,15.67,133619,22684,17.33,15.50,17.33,2,0.293
002407,多氟多,002407.sz,2015-04-09,强烈控盘,26.48,27.70,27.61,158086,46138,29.87,27.61,29.47,2,0.113
002408,齐翔腾达,002408.sz,2015-04-09,高度控盘,17.77,22.40,22.49,98574,22582,23.29,22.12,22.97,2,0.293
002409,雅克科技,002409.sz,2015-04-09,强烈控盘,21.78,25.42,25.60,35220,9179,26.99,25.00,26.23,2,0.204
002410,广联达,002410.sz,2015-04-09,强烈控盘,33.77,43.20,42.46,109031,47967,45.15,41.88,44.15,2,0.307
002411,九九久,002411.sz,2014-09-26,强烈控盘,9.16,0,0,0,0,0,0,0,0,-1
002412,汉森制药,002412.sz,2015-04-09,强烈控盘,17.8,19.95,19.88,47253,9663,20.81,19.80,20.78,2,0.167
002413,常发股份,002413.sz,2015-04-09,强烈控盘,21.44,37.72,36.79,45387,17726,40.80,36.79,38.90,2,0.814
002414,高德红外,002414.sz,2015-04-09,强烈控盘,26.19,35.50,35.21,216302,77878,37.50,33.88,36.50,2,0.394
002415,海康威视,002415.sz,2015-04-09,强烈控盘,23.95,31.03,31.02,402082,127212,32.40,30.70,32.05,2,0.338
002416,爱施德,002416.sz,2015-04-09,强烈控盘,16.14,19.42,19.11,180627,36825,21.21,19.02,21.00,2,0.301
002417,三元达,002417.sz,2015-02-06,强烈控盘,9.89,0,0,0,0,0,0,0,0,-1
002418,康盛股份,002418.sz,2015-04-09,强烈控盘,20.46,27.48,27.40,45133,13051,29.78,27.00,29.30,2,0.432
002419,天虹商场,002419.sz,2015-04-09,强烈控盘,12.41,15.88,15.87,80027,12977,16.40,15.50,16.32,2,0.315
002420,毅昌股份,002420.sz,2015-04-09,强烈控盘,8.24,9.51,9.48,125692,12188,9.88,9.42,9.80,2,0.189
002421,达实智能,002421.sz,2015-01-07,轻度控盘,29.67,0,0,0,0,0,0,0,0,-1
002422,科伦药业,002422.sz,2015-04-09,强烈控盘,35.09,39.24,39.20,121749,48255,39.97,38.90,39.78,2,0.134
002423,中原特钢,002423.sz,2015-04-09,强烈控盘,13.5,16.58,16.08,218460,36609,17.99,15.92,17.31,2,0.282
002424,贵州百灵,002424.sz,2015-04-09,强烈控盘,43.4,51.32,51.00,79605,41436,54.63,50.01,53.72,2,0.238
